offset,address,idle,live1,live2,post,stable_live,stable_nonzero,changed_from_idle,returns_to_idle
0x1c14,0x0ace9c14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c18,0x0ace9c18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c1c,0x0ace9c1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c20,0x0ace9c20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c24,0x0ace9c24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c28,0x0ace9c28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c2c,0x0ace9c2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c30,0x0ace9c30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c34,0x0ace9c34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c38,0x0ace9c38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c3c,0x0ace9c3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c40,0x0ace9c40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c44,0x0ace9c44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c48,0x0ace9c48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c4c,0x0ace9c4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c50,0x0ace9c50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c54,0x0ace9c54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c58,0x0ace9c58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c5c,0x0ace9c5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c60,0x0ace9c60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c64,0x0ace9c64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c68,0x0ace9c68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c6c,0x0ace9c6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c70,0x0ace9c70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c74,0x0ace9c74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c78,0x0ace9c78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c7c,0x0ace9c7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c80,0x0ace9c80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c84,0x0ace9c84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c88,0x0ace9c88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c8c,0x0ace9c8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c90,0x0ace9c90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c94,0x0ace9c94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c98,0x0ace9c98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1c9c,0x0ace9c9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ca0,0x0ace9ca0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ca4,0x0ace9ca4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ca8,0x0ace9ca8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cac,0x0ace9cac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cb0,0x0ace9cb0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cb4,0x0ace9cb4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cb8,0x0ace9cb8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cbc,0x0ace9cbc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cc0,0x0ace9cc0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cc4,0x0ace9cc4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cc8,0x0ace9cc8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ccc,0x0ace9ccc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cd0,0x0ace9cd0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cd4,0x0ace9cd4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cd8,0x0ace9cd8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cdc,0x0ace9cdc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ce0,0x0ace9ce0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ce4,0x0ace9ce4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ce8,0x0ace9ce8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cec,0x0ace9cec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cf0,0x0ace9cf0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cf4,0x0ace9cf4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cf8,0x0ace9cf8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1cfc,0x0ace9cfc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d00,0x0ace9d00,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d04,0x0ace9d04,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d08,0x0ace9d08,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d0c,0x0ace9d0c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d10,0x0ace9d10,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d14,0x0ace9d14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d18,0x0ace9d18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d1c,0x0ace9d1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d20,0x0ace9d20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d24,0x0ace9d24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d28,0x0ace9d28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d2c,0x0ace9d2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d30,0x0ace9d30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d34,0x0ace9d34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d38,0x0ace9d38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d3c,0x0ace9d3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d40,0x0ace9d40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d44,0x0ace9d44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d48,0x0ace9d48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d4c,0x0ace9d4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d50,0x0ace9d50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d54,0x0ace9d54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d58,0x0ace9d58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d5c,0x0ace9d5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d60,0x0ace9d60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d64,0x0ace9d64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d68,0x0ace9d68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d6c,0x0ace9d6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d70,0x0ace9d70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d74,0x0ace9d74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d78,0x0ace9d78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d7c,0x0ace9d7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d80,0x0ace9d80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d84,0x0ace9d84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d88,0x0ace9d88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d8c,0x0ace9d8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d90,0x0ace9d90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d94,0x0ace9d94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d98,0x0ace9d98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1d9c,0x0ace9d9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1da0,0x0ace9da0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1da4,0x0ace9da4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1da8,0x0ace9da8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dac,0x0ace9dac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1db0,0x0ace9db0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1db4,0x0ace9db4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1db8,0x0ace9db8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dbc,0x0ace9dbc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dc0,0x0ace9dc0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dc4,0x0ace9dc4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dc8,0x0ace9dc8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dcc,0x0ace9dcc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dd0,0x0ace9dd0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dd4,0x0ace9dd4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dd8,0x0ace9dd8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ddc,0x0ace9ddc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1de0,0x0ace9de0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1de4,0x0ace9de4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1de8,0x0ace9de8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dec,0x0ace9dec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1df0,0x0ace9df0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1df4,0x0ace9df4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1df8,0x0ace9df8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1dfc,0x0ace9dfc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e00,0x0ace9e00,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e04,0x0ace9e04,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e08,0x0ace9e08,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e0c,0x0ace9e0c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e10,0x0ace9e10,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e14,0x0ace9e14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e18,0x0ace9e18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e1c,0x0ace9e1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e20,0x0ace9e20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e24,0x0ace9e24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e28,0x0ace9e28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e2c,0x0ace9e2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e30,0x0ace9e30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e34,0x0ace9e34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e38,0x0ace9e38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e3c,0x0ace9e3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e40,0x0ace9e40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e44,0x0ace9e44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e48,0x0ace9e48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e4c,0x0ace9e4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e50,0x0ace9e50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e54,0x0ace9e54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e58,0x0ace9e58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e5c,0x0ace9e5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e60,0x0ace9e60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e64,0x0ace9e64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e68,0x0ace9e68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e6c,0x0ace9e6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e70,0x0ace9e70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e74,0x0ace9e74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e78,0x0ace9e78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e7c,0x0ace9e7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e80,0x0ace9e80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e84,0x0ace9e84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e88,0x0ace9e88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e8c,0x0ace9e8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e90,0x0ace9e90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e94,0x0ace9e94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e98,0x0ace9e98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1e9c,0x0ace9e9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ea0,0x0ace9ea0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ea4,0x0ace9ea4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ea8,0x0ace9ea8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1eac,0x0ace9eac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1eb0,0x0ace9eb0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1eb4,0x0ace9eb4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1eb8,0x0ace9eb8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ebc,0x0ace9ebc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ec0,0x0ace9ec0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ec4,0x0ace9ec4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ec8,0x0ace9ec8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ecc,0x0ace9ecc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ed0,0x0ace9ed0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ed4,0x0ace9ed4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ed8,0x0ace9ed8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1edc,0x0ace9edc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ee0,0x0ace9ee0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ee4,0x0ace9ee4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ee8,0x0ace9ee8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1eec,0x0ace9eec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ef0,0x0ace9ef0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ef4,0x0ace9ef4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ef8,0x0ace9ef8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1efc,0x0ace9efc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f00,0x0ace9f00,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f04,0x0ace9f04,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f08,0x0ace9f08,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f0c,0x0ace9f0c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f10,0x0ace9f10,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f14,0x0ace9f14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f18,0x0ace9f18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f1c,0x0ace9f1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f20,0x0ace9f20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f24,0x0ace9f24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f28,0x0ace9f28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f2c,0x0ace9f2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f30,0x0ace9f30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f34,0x0ace9f34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f38,0x0ace9f38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f3c,0x0ace9f3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f40,0x0ace9f40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f44,0x0ace9f44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f48,0x0ace9f48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f4c,0x0ace9f4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f50,0x0ace9f50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f54,0x0ace9f54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f58,0x0ace9f58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f5c,0x0ace9f5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f60,0x0ace9f60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f64,0x0ace9f64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f68,0x0ace9f68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f6c,0x0ace9f6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f70,0x0ace9f70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f74,0x0ace9f74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f78,0x0ace9f78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f7c,0x0ace9f7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f80,0x0ace9f80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f84,0x0ace9f84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f88,0x0ace9f88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f8c,0x0ace9f8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f90,0x0ace9f90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f94,0x0ace9f94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f98,0x0ace9f98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1f9c,0x0ace9f9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fa0,0x0ace9fa0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fa4,0x0ace9fa4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fa8,0x0ace9fa8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fac,0x0ace9fac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fb0,0x0ace9fb0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fb4,0x0ace9fb4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fb8,0x0ace9fb8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fbc,0x0ace9fbc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fc0,0x0ace9fc0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fc4,0x0ace9fc4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fc8,0x0ace9fc8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fcc,0x0ace9fcc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fd0,0x0ace9fd0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fd4,0x0ace9fd4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fd8,0x0ace9fd8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fdc,0x0ace9fdc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fe0,0x0ace9fe0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fe4,0x0ace9fe4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fe8,0x0ace9fe8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1fec,0x0ace9fec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ff0,0x0ace9ff0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ff4,0x0ace9ff4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ff8,0x0ace9ff8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1ffc,0x0ace9ffc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
